Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Elvin Mac,@gadenorer,2025-03-26T07:39:10.000Z,FALSE,#Halalan2025   #Eleksyon2025  #ICC  #BringHimHome  #BringPRRDhome,47,112,507,13K,"['#Halalan2025', '#Eleksyon2025', '#ICC', '#BringHimHome', '#BringPRRDhome']",[],"['\\U0001f44a', '\\U0001f985', '\\U0001f1f5\\U0001f1ed']",https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1904800279100612694,tweet_id:1904800279100612694
ABS-CBN News,@ABSCBNNews,2025-03-26T03:38:01.000Z,TRUE,"Dumulog na sa Comelec ang Gabriela Party-list para ireklamo ang anila'y red-tagging sa kanilang grupo ng NTF-ELCAC at ng umano'y mga ""paid trolls"" para atakihin sila at ang mga kababaihan. | via   #Halalan2025",62,49,375,41K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1904739592773001395,tweet_id:1904739592773001395
ABS-CBN News,@ABSCBNNews,2025-03-25T07:58:50.000Z,TRUE,Muling dumulog sa Comelec ang mga petitioner na si Ross Angcos at ang Kabataan Tayo ang Pagasa para hilingin na desisyunan na ang higit 5 taon nilang disqualification petition laban sa Duterte Youth Party-list. #Halalan2025 | via ,48,176,1.4K,144K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1904442838454272476,tweet_id:1904442838454272476
Daily Tribune,@tribunephl,2025-03-25T06:51:02.000Z,TRUE,"#Halalan2025: Senatorial candidate Francis “Kiko” Pangilinan on Monday said the international success of SB19 signals the emergence of a “Philippine Wave” in global pop culture, similar to South Korea’s Hallyu phenomenon.

Read more at: tribune.net.ph/2025/03/25/pan
…#DailyTribune",151,1.6K,3.5K,254K,"['#Halalan2025', '#DailyTribune']",[],[],https://pbs.twimg.com/profile_images/1894256178848206848/BMx_QdUY_normal.jpg,https://x.com/tribunephl/status/1904425778332520471,tweet_id:1904425778332520471
ABS-CBN News,@ABSCBNNews,2025-03-25T04:12:10.000Z,TRUE,Nagtungo sa Comelec ang poll watchdog na Kabataan Tayo ang Pagasa para ihirit sa ahensiya na desisyunan ang una nilang petisyon halos 6 na taon na i-disqualify ang Duterte Youth Party-list. | via   #Halalan2025,44,54,305,27K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1904385798092562646,tweet_id:1904385798092562646
Thirty One Million,@31milmovement,2025-03-24T00:13:04.000Z,TRUE,"Kahit hindi inindorse si Senator Imee ni , revenge can be an option.  #SayNOtoPROCHINA this coming #Halalan2025",47,84,378,11K,"['#SayNOtoPROCHINA', '#Halalan2025']",[],"['\\U0001f991', '\\U0001f979']",https://pbs.twimg.com/profile_images/1546719549881745409/mGVKFfP8_normal.jpg,https://x.com/31milmovement/status/1903963238607593666,tweet_id:1903963238607593666
ABS-CBN News,@ABSCBNNews,2025-03-23T23:00:02.000Z,TRUE,"Kilala si dating senador Geronima T. Pecson bilang ""silent-achiever"" at ""super-social worker,"" ayon sa Senado.

Ilan sa naipasa niyang batas ay may kinalaman sa edukasyon at social welfare. #Halalan2025",0,7,32,5.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1903944857334206534,tweet_id:1903944857334206534
JPG,@joel_gregorio,2025-03-23T10:14:21.000Z,FALSE,"“Imee Marcos at Camille Villar, tatanggalin sa Alyansa slate?”#Halalan2025",2,3,24,522,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1572739983060115457/-jHHuHGX_normal.jpg,https://x.com/joel_gregorio/status/1903752166889627832,tweet_id:1903752166889627832
karl #MarcosMamamatayTao,@eicvsfascism,2025-03-23T08:24:09.000Z,FALSE,"Eyes on the ball, mga kasama at kaibigan. Unnecessary hostilities will allow Marcos and Duterte camps to further consolidate or divide the public, according to their whimsical intentions. Marami pa ring nakataya sa #Halalan2025; all non-Marcos, non-Duterte candidates should win.",1,41,127,3.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1971251081629036544/zB5XpOgy_normal.jpg,https://x.com/eicvsfascism/status/1903724436395856016,tweet_id:1903724436395856016
Mang Inasar ,@Mang_INASAR,2025-03-23T04:24:29.000Z,FALSE,"Kung gusto mo tumakbong Pangulo si Leni Robredo sa Halalan 2028, ipanalo natin sa #Halalan2025 sila Kiko Pangilinan at Bam Aquino!",19,237,1.6K,30K,['#Halalan2025'],[],"['\\U0001f338', '\\U0001f496']",https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1903664122891567282,tweet_id:1903664122891567282
ABS-CBN News,@ABSCBNNews,2025-03-22T14:20:00.000Z,TRUE,"Imee Marcos at Camille Villar, tatanggalin sa Alyansa slate? #Halalan2025",102,113,1.2K,179K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1903451599558901819,tweet_id:1903451599558901819
Mang Inasar ,@Mang_INASAR,2025-03-22T12:35:26.000Z,FALSE,"Ipanalo natin sila Kiko Pangilinan at Bam Aquino sa #Halalan2025, para magkaron ng Leni Robredo 2028!",25,1.4K,7.7K,183K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1903425286081012042,tweet_id:1903425286081012042
@pauloinmanila and 99 others,@pauloinmanila and 99 others,2025-03-22T02:07:27.000Z,TRUE,"Walang #2028 kung hindi natin matatawid ang #2025, mangyayari lang ang 2028 pag pinagpaguran natin ang 2025.

Hoping for a brighter 2028.

Vote for      for #Eleksyon2025 #Leni2028",4,188,1.2K,15K,"['#Eleksyon2025', '#Leni2028']","['@kikopangilinan', '@bamaquino', '@HeidiMendoza45', '@LukeEspirituPH', '@AttyMatula']",[],https://pbs.twimg.com/profile_images/1968992803431796736/fSUywMnB_normal.jpg,https://x.com/pauloMDtweets/status/1903267247227097185,tweet_id:1903267247227097185
ABS-CBN News,@ABSCBNNews,2025-03-21T21:30:00.000Z,TRUE,Marcos skips mentioning sister Imee in Cavite campaign speech #Halalan2025,10,9,73,8.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1903197425990295684,tweet_id:1903197425990295684
ABS-CBN News,@ABSCBNNews,2025-03-20T11:25:00.000Z,TRUE,"Laging ibinibida ang boses ng kabataan tuwing halalan at ngayong taon, higit 60 porsiyento ng botante ang Gen Z at millennials. #Halalan2025 

PANOORIN: youtube.com/watch?v=DLING_
…",4,40,105,11K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1902682783610294600,tweet_id:1902682783610294600
Tinig ng Plaridel,@tinigngplaridel,2025-03-20T10:10:37.000Z,FALSE,"KIKO-BAM DUO & KABATAAN TOP UPD MOCK POLLS

BREAKING: Former senators Kiko Pangilinan and Bam Aquino, alongside Kabataan Party-list, received the highest votes for senator and party-list, respectively, in the UP Diliman (UPD) mock polls.#Halalan2025",2,47,128,12K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1902664066013028800,tweet_id:1902664066013028800
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-20T06:49:46.000Z,FALSE,"Imee Marcos has not yet lost an election, from her time as congresswoman, then as governor, and now as senator.

But now, there's a big chance she will lose an election for the first time in her career. Even worse, it may happen under her own brother's presidency.#Halalan2025",0,18,145,3.4K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1902613520434491416,tweet_id:1902613520434491416
ABS-CBN News,@ABSCBNNews,2025-03-20T04:03:50.000Z,TRUE,Kinondena ng Comelec ang local candidate sa Negros Island Region na namamahagi ng pera sa mga tagasuporta nito. #Halalan2025 | via ,51,10,24,14K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1902571760522031318,tweet_id:1902571760522031318
ABS-CBN News,@ABSCBNNews,2025-03-19T23:00:01.000Z,TRUE,"Malakas ang boses ng kabataan ngayong #Halalan2025 dahil sa bulto ng botanteng Gen Z, at ilan sa kanila'y maaaring first-time voters.

Mga Kapamilyang Gen Z, 'wag basta mag-""Ok na 'to"" sa kandidato dahil sa kanila nakataya ang kinabukasan ng bansa.

Para sa iba pang update sa",26,158,365,490K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1902495303388770672,tweet_id:1902495303388770672
Rod Magaru,@rodmagaru,2025-03-19T14:24:53.000Z,FALSE,"Lets bring them to TOP 12. For GOOD GOVERNANCE:
AQUINO
PANGILINAN
MENDOZA#Halalan2025",1,5,56,1.7K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1746109424765444096/E4lIg7x2_normal.jpg,https://x.com/rodmagaru/status/1902365666084335757,tweet_id:1902365666084335757
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-19T04:19:24.000Z,TRUE,"And just like clockwork. BOOM!

""'Pag may Kiko, may Sharon ka.""
Now THAT'S a tagline.#Halalan2025 #HelloPagkain#TapatAtTotoo#KikoSaSenado2025#51PangilinanKiko",3,10,62,2.1K,"['#Halalan2025', '#HelloPagkain', '#TapatAtTotoo', '#KikoSaSenado2025', '#51PangilinanKiko']",[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1902213291814142411,tweet_id:1902213291814142411
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-19T02:52:54.000Z,FALSE,"If possible, I would strongly suggest that there be more Kiko posters. Not KikoBam, but Kiko posters. Bam already has his share of his own posters, so it's time Kiko has his own as well to make him stand out.

I'm hoping future TV ads will also help do that. #Halalan2025",2,2,53,1.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1902191521463767181,tweet_id:1902191521463767181
Detective Mask 名探偵マスク,@DetectiveMask,2025-03-19T01:45:15.000Z,FALSE,"Looking at the DZRH survey numbers...

Kiko Pangilinan seriously needs to have a much more visible campaign. Gets ko na short on funds siya, pero all the signs really point to him needing to make himself much more visible to people.

KikoBam alone won't save him.#Halalan2025",9,78,472,14K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953317529147064321/FvP6R5yU_normal.jpg,https://x.com/DetectiveMask/status/1902174497509404914,tweet_id:1902174497509404914
Elvin Mac,@gadenorer,2025-03-18T11:40:42.000Z,FALSE,"Huwag Pabudol, Nadala na kami  #Halalan2025   #Eleksyon2025",28,130,423,10K,"['#Halalan2025', '#Eleksyon2025']",['@bongbongmarcos'],[],https://pbs.twimg.com/profile_images/1953787980172455936/sbLcpub1_normal.jpg,https://x.com/gadenorer/status/1901961958707896380,tweet_id:1901961958707896380
kat ishikawa,@katyrmiese,2025-03-18T08:27:48.000Z,FALSE,"hi guys! kung naghahanap kayo ng kapalit for yah know, i suggest sir ka dodoy ballon. he’s a trust worthy ally for our fisherfolks, and i hope na maipasok natin siya sa senado  #Halalan2025",4,196,453,40K,['#Halalan2025'],[],['\\U0001f30a'],https://pbs.twimg.com/profile_images/1953434356044943360/pAFdU62P_normal.jpg,https://x.com/katyrmiese/status/1901913415930757341,tweet_id:1901913415930757341
Rappler,@rapplerdotcom,2025-03-18T07:51:20.000Z,TRUE,"The petition claims that Gomez violated Section 261(z)(11) of the Omnibus Election Code (OEC) by sharing a video from a local radio program Krusada sa Radyo on his verified Facebook page. #PHVote #BeTheChange #AmbagNatin rappler.com/philippines/el
…",23,44,275,9.8K,"['#PHVote', '#BeTheChange', '#AmbagNatin']",[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1901904238399086727,tweet_id:1901904238399086727
Teacher E,@E4thofjuly,2025-03-18T02:26:09.000Z,FALSE,Mga ribbons na karapat dapat ishare sa social media! #Halalan2025,4,3.2K,12K,229K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1953442328481497088/IN4sqCwe_normal.jpg,https://x.com/E4thofjuly/status/1901822400297385985,tweet_id:1901822400297385985
ABS-CBN News,@ABSCBNNews,2025-03-17T23:00:00.000Z,TRUE,"Malaki na at tataas pa ang sahod ng mga mambabatas hanggang 2027.

Kilatisin ang mga iniluluklok sa puwesto dahil buwis mo ang ipinapasweldo sa kanila. #Halalan2025",98,137,229,38K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1901770522926481878,tweet_id:1901770522926481878
Mang Inasar ,@Mang_INASAR,2025-03-17T14:44:41.000Z,FALSE,"Pili nalang po kayo ng isa sa mga ito:

ML Partylist for Leila De Lima.

Akbayan Partylist for Chel Diokno

Magdalo Partylist.#Halalan2025",0,2,22,361,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1901645873362419780,tweet_id:1901645873362419780
Mang Inasar ,@Mang_INASAR,2025-03-17T14:32:19.000Z,FALSE,"Mahusay si Bam Aquino!

Madaming nagawa si Bam Aquino!

Hindi Kurap si Bam Aquino!

Kaya iboboto ko si Bam Aquino! #Halalan2025",15,144,850,10K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1901642762275201465,tweet_id:1901642762275201465
Mang Inasar ,@Mang_INASAR,2025-03-17T06:29:42.000Z,FALSE,Dalawang pangalan lang ang dapat tandaan ngayong Halalan! BAM AQUINO AT KIKO PANGILINAN! #Halalan2025,0,0,29,373,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1901521303804457235,tweet_id:1901521303804457235
Tinig ng Plaridel,@tinigngplaridel,2025-03-16T14:30:38.000Z,FALSE,"Meanwhile, 2025 senatoriables were divided over passing laws to legalize abortion and same-sex unions.  #Halalan2025",3,236,169,154K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1901279949560099082,tweet_id:1901279949560099082
Tinig ng Plaridel,@tinigngplaridel,2025-03-16T14:29:50.000Z,FALSE,"Most candidates agreed to ban political dynasties, convert POGO hubs to schools, hospitals and evacuation sites, and impeach Vice President Sara Duterte. #Halalan2025",1,40,47,7.5K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1901279747444715575,tweet_id:1901279747444715575
Tinig ng Plaridel,@tinigngplaridel,2025-03-16T14:29:49.000Z,FALSE,"LOOK: Senatorial candidates were asked about their stances on the most pressing national issues in ""The Rundown"" election forum held yesterday, March 15, at the University of the Philippines Diliman. #Halalan2025",1,102,113,13K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1967931825571106819/Jes8Zkp4_normal.jpg,https://x.com/tinigngplaridel/status/1901279742273180102,tweet_id:1901279742273180102
seBASTIanVALMONT,@_OwbeeJUAN,2025-03-16T14:17:47.000Z,TRUE,"Sa lahat ng binoto at ibobotong muli ang UNITHIEVES, Kayo tlga ang Problema ng bansang to. Balang araw may Gabaan kau. #KMJS #Halalan2025 #Eleksyon2025 #DuterteLegacy #ICCArrestDuterte",0,6,26,1.7K,"['#KMJS', '#Halalan2025', '#Eleksyon2025', '#DuterteLegacy', '#ICCArrestDuterte']",[],[],https://pbs.twimg.com/profile_images/1533813359506001921/Y736hvMg_normal.jpg,https://x.com/_OwbeeJUAN/status/1901276713457438800,tweet_id:1901276713457438800
ABS-CBN News,@ABSCBNNews,2025-03-15T09:15:00.000Z,TRUE,"Kinontra ng Comelec ang pahayag ni Vice President Sara Duterte kaugnay ng posibleng dayaan sa #Halalan2025.

BASAHIN: abs-cbn.com/news/nation/20
…",27,11,41,19K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1900838128304148558,tweet_id:1900838128304148558
ABS-CBN News,@ABSCBNNews,2025-03-13T04:12:28.000Z,TRUE,"LOOK: Pulse Asia's latest senatorial preferences survey conducted from February 20-26, 2025 for #Halalan2025.

(: Courtesy of Pulse Asia)",43,127,50,35K,['#Halalan2025'],[],['\\U0001f4f7'],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1900037217478992327,tweet_id:1900037217478992327
Mang Inasar ,@Mang_INASAR,2025-03-13T03:43:45.000Z,TRUE,"Tara na kakampinks, ipanalo natin sila Bam Aquino at Kiko Pangilinan sa Senado! #Halalan2025",0,2,58,682,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1900029990034374697,tweet_id:1900029990034374697
Jasmin ᵕ̈,@kfinew,2025-03-12T22:42:12.000Z,TRUE,"To the people of Mindanao whose poverty is described as sub-Saharan african levels by paid political analyst Heydarian, please do yourselves a favor and refrain from voting for these senatorial candidates endorsed by Marcos.  #halalan2025",10,38,81,5.3K,['#halalan2025'],[],[],https://pbs.twimg.com/profile_images/1712979977745121280/dydLMokz_normal.jpg,https://x.com/kfinew/status/1899954102689571198,tweet_id:1899954102689571198
ABS-CBN News,@ABSCBNNews,2025-03-12T11:35:00.000Z,TRUE,Comelec assures no cheating in #Halalan2025 amid VP Sara's claim,34,7,29,9.3K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899786197968506954,tweet_id:1899786197968506954
iMPACT Leadership,@iMPACTPH2019,2025-03-12T07:19:07.000Z,TRUE,"'WALANG KWENTA KANG SENADOR'

PANOORIN: Ipinaliwanag ni Chris Tan sa kanyang vlog kung bakit hindi niya iboboto si Sen. Bato Dela Rosa bilang senador sa #Halalan2025. Sang-ayon ba kayo sa kanya? Contributed video",84,905,3.4K,110K,['#Halalan2025'],[],['\\U0001f4fd\\ufe0f'],https://pbs.twimg.com/profile_images/1713681702726651904/8YeAQ_vn_normal.jpg,https://x.com/iMPACTPH2019/status/1899721800684384472,tweet_id:1899721800684384472
ABS-CBN News,@ABSCBNNews,2025-03-12T06:06:45.000Z,TRUE,"Paano kung manalo ang kandidato na nakakulong at wala naman sa Pilipinas, maaari pa rin ba siyang makaupo sa puwesto?  

Kikilalanin ba ng Comelec ang kanyang panalo?   

Narito ang paliwanag ni chairman George Garcia. #Halalan2025 | via ",79,31,78,69K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899703591457448140,tweet_id:1899703591457448140
ABS-CBN News,@ABSCBNNews,2025-03-12T06:05:14.000Z,TRUE,"Mananatiling kandidato si ex-Pres. Rodrigo Duterte at ang pangalan niya sa balota sa kabila ng pag-aresto ng PNP base sa hiling ng Interpol, ayon sa Comelec. 

Si Duterte ay tumatakbong alkalde ng Davao City. #Halalan2025 | via ",269,1.5K,1.8K,422K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899703207858974738,tweet_id:1899703207858974738
Mang Inasar ,@Mang_INASAR,2025-03-12T04:36:03.000Z,FALSE,"Sa mga nangyayari ngayon sa Pilipinas, mas lalo tayong mag

Block Voting for Bam Aquino and Kiko Pangilinan! Para makapasok sila sa Top 12 Senators sa #Halalan2025! #Duterte #ICC",61,419,2.6K,35K,"['#Halalan2025', '#Duterte', '#ICC']",[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1899680764184387990,tweet_id:1899680764184387990
Rappler,@rapplerdotcom,2025-03-11T22:00:11.000Z,TRUE,"Father Flavie Villanueva, a Catholic priest who has been helping families of the victims of the drug war, says Filipinos should be more discerning of who to vote for in the May elections, learning from the country’s experience under Rodrigo Duterte. #PHVoteWatch the panel",0,15,59,4.3K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1899581143495626782,tweet_id:1899581143495626782
ABS-CBN News,@ABSCBNNews,2025-03-11T15:45:37.000Z,TRUE,"President Ferdinand Marcos, Jr. denies allegations that former president Rodrigo Duterte’s arrest is linked to #Halalan2025.",37,13,62,20K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899486877536960565,tweet_id:1899486877536960565
TV Patrol,@TVPatrol,2025-03-11T15:23:52.000Z,TRUE,Naniniwala si Vice President Sara Duterte na ang pag-aresto kay dating pangulong Rodrigo Duterte ay dahil sa aniya’y lumalakas na Senate slate ng PDP sa #Halalan2025.,140,71,285,91K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1478215206480220160/FLAdE0bS_normal.jpg,https://x.com/TVPatrol/status/1899481406373269684,tweet_id:1899481406373269684
ABS-CBN News,@ABSCBNNews,2025-03-11T14:17:03.000Z,TRUE,"‘THIS IS ALL BECAUSE MATATALO SILA SA MIDTERM ELECTIONS’  

VP Sara Duterte says ex-Pres Rodrigo Duterte unlawfully arrested because the PDP slate is growing strength ahead of #Halalan2025: “Ngayon dahil lumalakas yung PDP bloc voting of 9 candidates, tatanggalin nila si Pres.",46,28,48,22K,['#Halalan2025'],[],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899464593094910386,tweet_id:1899464593094910386
Rappler,@rapplerdotcom,2025-03-11T13:36:02.000Z,TRUE,"Father Flavie Villanueva, a Catholic priest who has been helping families of the victims of the drug war, says Filipinos should be more discerning of who to vote for in the May elections, learning from the country’s experience under Rodrigo Duterte. #PHVoteWatch the panel",0,29,81,6.3K,['#PHVote'],[],[],https://pbs.twimg.com/profile_images/1583252893368717313/wUCmGve8_normal.jpg,https://x.com/rapplerdotcom/status/1899454269662593165,tweet_id:1899454269662593165
ela,@captjmdibarra,2025-03-11T10:05:37.000Z,FALSE,"eniweys, #KikoBamHeidi this #Halalan2025!!",1,6,19,1.5K,"['#KikoBamHeidi', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1941424621191892992/UPPQGobe_normal.jpg,https://x.com/captjmdibarra/status/1899401315274641897,tweet_id:1899401315274641897
Kulotissima,@kulotissima,2025-03-11T02:36:23.000Z,FALSE,"Dapat kasama ka. 
Kasama ka sa lahat ng panggagago ng PDP-Team China sa bansang ‘to: 

POGO DROGA PHARMALLY#DuterteLegacy#Halalan2025",0,6,22,1.3K,"['#DuterteLegacy', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1899288262226632922,tweet_id:1899288262226632922
ABS-CBN News,@ABSCBNNews,2025-03-10T08:09:39.000Z,TRUE,"Sabi ng Comelec, mayroon lamang 3-4 segundo para sa transmission ng resulta ng #Halalan2025.

Ayon kay Pro V&V president Jack Cobb, mahihirapan ang sinoman na i-hack ang sistema ng botohan dahil sa security features nito. | via ",113,25,35,38K,['#Halalan2025'],['@JohnsonManabat'],[],https://pbs.twimg.com/profile_images/1414904727674920961/aRgHKXj5_normal.jpg,https://x.com/ABSCBNNews/status/1899009744343638257,tweet_id:1899009744343638257
Kulotissima,@kulotissima,2025-03-09T09:07:26.000Z,TRUE,"Duterte playbook gumawa ng eskandalo kasi kelangan ilihis na may arrest warrant na ICC.

Ginawa nila yan noong papalapit na 2016 election para ipahiya sina Aquino at Roxas. Ang daming OFW nauto sa propaganda na yan… hanggang ngayon.
Walang #ChangeIsComing,  meron.#Halalan2025",1,11,33,1.1K,"['#ChangeIsComing', '#Halalan2025']",[],['\\U0001f1e8\\U0001f1f3'],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1898661897408520562,tweet_id:1898661897408520562
Angela Baron,@_rainbowfighter,2025-03-09T00:38:22.000Z,FALSE,Tuluy-tuloy lang po tayo sa pagkampanya for #Halalan2025! #51PangilinanKiko #5AquinoBam #45MendozaHeidi ,2,57,261,3.5K,"['#Halalan2025', '#51PangilinanKiko', '#5AquinoBam', '#45MendozaHeidi']",[],"['\\U0001f49a', '\\U0001fa77', '\\U0001f49c']",https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1898533786293563590,tweet_id:1898533786293563590
Angela Baron,@_rainbowfighter,2025-03-09T00:35:00.000Z,FALSE,"Congratulations  ! Sikat na sikat ka sa  as a fake news peddler clout chaser rolled into one . 

Galingan mo pa po! ===== ===== ===== 

45 HEIDI MENDOZA FOR SENATOR sa #Halalan2025! #45MendozaHeidi  ",25,60,226,10K,"['#Halalan2025', '#45MendozaHeidi']","['@RyanLingo_', '@facebook', '@HeidiMendoza45']","['\\U0001f973', '\\U0001f4a9', '\\U0001f602', '\\U0001f92d', '\\U0001f49c', '\\U0001f49c', '\\U0001f49c']",https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1898532938628952536,tweet_id:1898532938628952536
Angela Baron,@_rainbowfighter,2025-03-09T00:25:45.000Z,TRUE,"#45MendozaHeidi po para sa ! 

45 HEIDI MENDOZA FOR SENATORS!!! #Halalan2025",0,14,65,1K,"['#45MendozaHeidi', '#Halalan2025']",['@senatePH'],[],https://pbs.twimg.com/profile_images/1967760063143219203/QnDHtdWP_normal.jpg,https://x.com/_rainbowfighter/status/1898530612082016617,tweet_id:1898530612082016617
Kulotissima,@kulotissima,2025-03-08T14:47:07.000Z,FALSE,Tuta ng China flees to Hong Kong.#DuterteTraydor#Halalan2025,5,6,48,2.9K,"['#DuterteTraydor', '#Halalan2025']",[],[],https://pbs.twimg.com/profile_images/1527492412058255373/CLTqBpMD_normal.jpg,https://x.com/kulotissima/status/1898384994990788771,tweet_id:1898384994990788771
Mang Inasar ,@Mang_INASAR,2025-03-08T13:08:35.000Z,FALSE,Deserve nila Leila De Lima at Chel Diokno na makaupo sa Kongreso! #Halalan2025 #MLPartylist #AkbayanPartylist,17,94,654,11K,"['#Halalan2025', '#MLPartylist', '#AkbayanPartylist']",[],[],https://pbs.twimg.com/profile_images/1835369486104592385/TBKi5UeF_normal.jpg,https://x.com/Mang_INASAR/status/1898360198160580675,tweet_id:1898360198160580675
